_raw_row_id,vin,trigger,signal,scalar,series,timestamp,ingestion_timestamp,fuel,hyb,model
576,VIN012,Vehicle/Trigger/StartOfJourney,locationLatitude,49.172,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
577,VIN012,Vehicle/Trigger/StartOfJourney,locationLongitude,2.456,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
584,VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
582,VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.172, 49.1748, 49.1776, 49.1804, 49.1832, 49.186]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
583,VIN012,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.456, 2.4576, 2.4592, 2.4608, 2.4624, 2.464]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
581,VIN012,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
579,VIN012,Vehicle/Trigger/EndOfJourney,locationLatitude,49.186,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
580,VIN012,Vehicle/Trigger/EndOfJourney,locationLongitude,2.464,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
587,VIN013,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
585,VIN013,Vehicle/Trigger/StartOfJourney,locationLatitude,49.19,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
586,VIN013,Vehicle/Trigger/StartOfJourney,locationLongitude,2.46,,2026-02-13 07:00:00+00:00,2026-02-13 07:00:01+00:00,electric,bev,fixture
593,VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
591,VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.19, 49.1925, 49.195, 49.1975, 49.2]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
592,VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.46, 2.462, 2.464, 2.466, 2.468]",2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
590,VIN013,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
588,VIN013,Vehicle/Trigger/EndOfJourney,locationLatitude,49.2,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
589,VIN013,Vehicle/Trigger/EndOfJourney,locationLongitude,2.468,,2026-02-13 07:08:00+00:00,2026-02-13 07:08:01+00:00,electric,bev,fixture
596,VIN013,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
594,VIN013,Vehicle/Trigger/StartOfJourney,locationLatitude,49.193,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
595,VIN013,Vehicle/Trigger/StartOfJourney,locationLongitude,2.464,,2026-02-13 10:00:00+00:00,2026-02-13 10:00:01+00:00,electric,bev,fixture
602,VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
600,VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.193, 49.1958, 49.1986, 49.2014, 49.2042, 49.207]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
601,VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.464, 2.4662, 2.4684, 2.4706, 2.4728, 2.475]",2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
599,VIN013,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
597,VIN013,Vehicle/Trigger/EndOfJourney,locationLatitude,49.207,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
598,VIN013,Vehicle/Trigger/EndOfJourney,locationLongitude,2.475,,2026-02-13 10:09:00+00:00,2026-02-13 10:09:01+00:00,electric,bev,fixture
605,VIN013,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
603,VIN013,Vehicle/Trigger/StartOfJourney,locationLatitude,49.196,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
604,VIN013,Vehicle/Trigger/StartOfJourney,locationLongitude,2.468,,2026-02-13 13:00:00+00:00,2026-02-13 13:00:01+00:00,electric,bev,fixture
611,VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.3, 70.7, 71.0, 71.3, 71.7, 72.0]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
609,VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.196, 49.199, 49.202, 49.205, 49.208, 49.211, 49.214]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
610,VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.468, 2.4703333, 2.4726667, 2.475, 2.4773333, 2.4796667, 2.482]",2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
608,VIN013,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
606,VIN013,Vehicle/Trigger/EndOfJourney,locationLatitude,49.214,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
607,VIN013,Vehicle/Trigger/EndOfJourney,locationLongitude,2.482,,2026-02-13 13:10:00+00:00,2026-02-13 13:10:01+00:00,electric,bev,fixture
614,VIN013,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
612,VIN013,Vehicle/Trigger/StartOfJourney,locationLatitude,49.199,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
613,VIN013,Vehicle/Trigger/StartOfJourney,locationLongitude,2.472,,2026-02-13 16:00:00+00:00,2026-02-13 16:00:01+00:00,electric,bev,fixture
620,VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
618,VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.199, 49.2015, 49.204, 49.2065, 49.209]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
619,VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.472, 2.47625, 2.4805, 2.48475, 2.489]",2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
617,VIN013,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
615,VIN013,Vehicle/Trigger/EndOfJourney,locationLatitude,49.209,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
616,VIN013,Vehicle/Trigger/EndOfJourney,locationLongitude,2.489,,2026-02-13 16:11:00+00:00,2026-02-13 16:11:01+00:00,electric,bev,fixture
623,VIN013,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
621,VIN013,Vehicle/Trigger/StartOfJourney,locationLatitude,49.202,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
622,VIN013,Vehicle/Trigger/StartOfJourney,locationLongitude,2.476,,2026-02-13 19:00:00+00:00,2026-02-13 19:00:01+00:00,electric,bev,fixture
629,VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
627,VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.202, 49.2048, 49.2076, 49.2104, 49.2132, 49.216]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
628,VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.476, 2.4776, 2.4792, 2.4808, 2.4824, 2.484]",2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
626,VIN013,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
624,VIN013,Vehicle/Trigger/EndOfJourney,locationLatitude,49.216,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
625,VIN013,Vehicle/Trigger/EndOfJourney,locationLongitude,2.484,,2026-02-13 19:12:00+00:00,2026-02-13 19:12:01+00:00,electric,bev,fixture
