vin,triggerOrContext,name,scalarValue,timeSeriesValue,vehicleCollectionTime,inCdpTime,fuel,hyb,model
VIN013,Vehicle/Trigger/EndOfJourney,locationLatitude,49.209,,2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/EndOfJourney,locationLongitude,2.489,,2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.199, 49.2015, 49.204, 49.2065, 49.209]",2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.472, 2.47625, 2.4805, 2.48475, 2.489]",2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.5, 71.0, 71.5, 72.0]",2026-02-13T16:11:00Z,2026-02-13T16:11:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/StartOfJourney,locationLatitude,49.202,,2026-02-13T19:00:00Z,2026-02-13T19:00:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/StartOfJourney,locationLongitude,2.476,,2026-02-13T19:00:00Z,2026-02-13T19:00:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/StartOfJourney,lastKnownLocationAltitude,70.0,,2026-02-13T19:00:00Z,2026-02-13T19:00:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/EndOfJourney,locationLatitude,49.216,,2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/EndOfJourney,locationLongitude,2.484,,2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN013,Vehicle/Trigger/EndOfJourney,lastKnownLocationAltitude,72.0,,2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLatitude,,"[49.202, 49.2048, 49.2076, 49.2104, 49.2132, 49.216]",2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,locationLongitude,,"[2.476, 2.4776, 2.4792, 2.4808, 2.4824, 2.484]",2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
VIN013,UCD/Sent/Trigger/Trg_periodic_5_seconds,lastKnownLocationAltitude,,"[70.0, 70.4, 70.8, 71.2, 71.6, 72.0]",2026-02-13T19:12:00Z,2026-02-13T19:12:01Z,electric,bev,fixture
